/home/lixiaolou/data/processed/
80011068	cnvsrc-multi/dev/video/80011068.mp4	cnvsrc-multi/dev/audio/80011068.wav	68	42016
80060100	cnvsrc-multi/dev/video/80060100.mp4	cnvsrc-multi/dev/audio/80060100.wav	125	79104
80033201	cnvsrc-multi/dev/video/80033201.mp4	cnvsrc-multi/dev/audio/80033201.wav	83	51744
80143140	cnvsrc-multi/dev/video/80143140.mp4	cnvsrc-multi/dev/audio/80143140.wav	75	46880
80042215	cnvsrc-multi/dev/video/80042215.mp4	cnvsrc-multi/dev/audio/80042215.wav	90	56640
80240192	cnvsrc-multi/dev/video/80240192.mp4	cnvsrc-multi/dev/audio/80240192.wav	118	73792
80030023	cnvsrc-multi/dev/video/80030023.mp4	cnvsrc-multi/dev/audio/80030023.wav	74	46272
80101250	cnvsrc-multi/dev/video/80101250.mp4	cnvsrc-multi/dev/audio/80101250.wav	100	62384
v0020032	cnvsrc-multi/dev/video/v0020032.mp4	cnvsrc-multi/dev/audio/v0020032.wav	102	65280
v0050028	cnvsrc-multi/dev/video/v0050028.mp4	cnvsrc-multi/dev/audio/v0050028.wav	494	316160
80182226	cnvsrc-multi/dev/video/80182226.mp4	cnvsrc-multi/dev/audio/80182226.wav	49	29792
80210239	cnvsrc-multi/dev/video/80210239.mp4	cnvsrc-multi/dev/audio/80210239.wav	64	39200
v0030100	cnvsrc-multi/dev/video/v0030100.mp4	cnvsrc-multi/dev/audio/v0030100.wav	498	318720
80142196	cnvsrc-multi/dev/video/80142196.mp4	cnvsrc-multi/dev/audio/80142196.wav	65	40128
80042213	cnvsrc-multi/dev/video/80042213.mp4	cnvsrc-multi/dev/audio/80042213.wav	74	46240
80202183	cnvsrc-multi/dev/video/80202183.mp4	cnvsrc-multi/dev/audio/80202183.wav	86	54000
80122095	cnvsrc-multi/dev/video/80122095.mp4	cnvsrc-multi/dev/audio/80122095.wav	56	34432
80011174	cnvsrc-multi/dev/video/80011174.mp4	cnvsrc-multi/dev/audio/80011174.wav	95	59344
80143008	cnvsrc-multi/dev/video/80143008.mp4	cnvsrc-multi/dev/audio/80143008.wav	62	38176
v0030049	cnvsrc-multi/dev/video/v0030049.mp4	cnvsrc-multi/dev/audio/v0030049.wav	320	204800
80170048	cnvsrc-multi/dev/video/80170048.mp4	cnvsrc-multi/dev/audio/80170048.wav	86	53600
v0030010	cnvsrc-multi/dev/video/v0030010.mp4	cnvsrc-multi/dev/audio/v0030010.wav	361	231040
80240058	cnvsrc-multi/dev/video/80240058.mp4	cnvsrc-multi/dev/audio/80240058.wav	98	61760
80142014	cnvsrc-multi/dev/video/80142014.mp4	cnvsrc-multi/dev/audio/80142014.wav	66	40912
80070029	cnvsrc-multi/dev/video/80070029.mp4	cnvsrc-multi/dev/audio/80070029.wav	63	38576
v0180012	cnvsrc-multi/dev/video/v0180012.mp4	cnvsrc-multi/dev/audio/v0180012.wav	133	85120
80113042	cnvsrc-multi/dev/video/80113042.mp4	cnvsrc-multi/dev/audio/80113042.wav	65	40400
80101087	cnvsrc-multi/dev/video/80101087.mp4	cnvsrc-multi/dev/audio/80101087.wav	82	51056
80063071	cnvsrc-multi/dev/video/80063071.mp4	cnvsrc-multi/dev/audio/80063071.wav	99	61760
v0100098	cnvsrc-multi/dev/video/v0100098.mp4	cnvsrc-multi/dev/audio/v0100098.wav	50	32000
80031198	cnvsrc-multi/dev/video/80031198.mp4	cnvsrc-multi/dev/audio/80031198.wav	76	47360
80240206	cnvsrc-multi/dev/video/80240206.mp4	cnvsrc-multi/dev/audio/80240206.wav	108	67456
v0090023	cnvsrc-multi/dev/video/v0090023.mp4	cnvsrc-multi/dev/audio/v0090023.wav	368	235520
v0080083	cnvsrc-multi/dev/video/v0080083.mp4	cnvsrc-multi/dev/audio/v0080083.wav	270	172800
v0070054	cnvsrc-multi/dev/video/v0070054.mp4	cnvsrc-multi/dev/audio/v0070054.wav	248	158720
80131187	cnvsrc-multi/dev/video/80131187.mp4	cnvsrc-multi/dev/audio/80131187.wav	115	71680
80181110	cnvsrc-multi/dev/video/80181110.mp4	cnvsrc-multi/dev/audio/80181110.wav	62	38224
80083127	cnvsrc-multi/dev/video/80083127.mp4	cnvsrc-multi/dev/audio/80083127.wav	74	45712
80082187	cnvsrc-multi/dev/video/80082187.mp4	cnvsrc-multi/dev/audio/80082187.wav	54	33296
v0100174	cnvsrc-multi/dev/video/v0100174.mp4	cnvsrc-multi/dev/audio/v0100174.wav	396	253440
80070228	cnvsrc-multi/dev/video/80070228.mp4	cnvsrc-multi/dev/audio/80070228.wav	72	44640
80173186	cnvsrc-multi/dev/video/80173186.mp4	cnvsrc-multi/dev/audio/80173186.wav	90	56288
80033041	cnvsrc-multi/dev/video/80033041.mp4	cnvsrc-multi/dev/audio/80033041.wav	123	77472
80170229	cnvsrc-multi/dev/video/80170229.mp4	cnvsrc-multi/dev/audio/80170229.wav	125	78704
80222182	cnvsrc-multi/dev/video/80222182.mp4	cnvsrc-multi/dev/audio/80222182.wav	85	53200
80041095	cnvsrc-multi/dev/video/80041095.mp4	cnvsrc-multi/dev/audio/80041095.wav	80	50240
80123005	cnvsrc-multi/dev/video/80123005.mp4	cnvsrc-multi/dev/audio/80123005.wav	79	49008
v0120139	cnvsrc-multi/dev/video/v0120139.mp4	cnvsrc-multi/dev/audio/v0120139.wav	424	271360
80170094	cnvsrc-multi/dev/video/80170094.mp4	cnvsrc-multi/dev/audio/80170094.wav	74	46368
80080151	cnvsrc-multi/dev/video/80080151.mp4	cnvsrc-multi/dev/audio/80080151.wav	137	86128
80013186	cnvsrc-multi/dev/video/80013186.mp4	cnvsrc-multi/dev/audio/80013186.wav	91	57072
80151235	cnvsrc-multi/dev/video/80151235.mp4	cnvsrc-multi/dev/audio/80151235.wav	58	35648
v0190152	cnvsrc-multi/dev/video/v0190152.mp4	cnvsrc-multi/dev/audio/v0190152.wav	83	53120
v0110034	cnvsrc-multi/dev/video/v0110034.mp4	cnvsrc-multi/dev/audio/v0110034.wav	509	325760
80083202	cnvsrc-multi/dev/video/80083202.mp4	cnvsrc-multi/dev/audio/80083202.wav	95	59440
80052130	cnvsrc-multi/dev/video/80052130.mp4	cnvsrc-multi/dev/audio/80052130.wav	58	35520
80183203	cnvsrc-multi/dev/video/80183203.mp4	cnvsrc-multi/dev/audio/80183203.wav	64	39152
80122119	cnvsrc-multi/dev/video/80122119.mp4	cnvsrc-multi/dev/audio/80122119.wav	60	37168
80043149	cnvsrc-multi/dev/video/80043149.mp4	cnvsrc-multi/dev/audio/80043149.wav	107	67200
80153011	cnvsrc-multi/dev/video/80153011.mp4	cnvsrc-multi/dev/audio/80153011.wav	60	37216
v0180025	cnvsrc-multi/dev/video/v0180025.mp4	cnvsrc-multi/dev/audio/v0180025.wav	155	99200
80093041	cnvsrc-multi/dev/video/80093041.mp4	cnvsrc-multi/dev/audio/80093041.wav	64	40096
80131162	cnvsrc-multi/dev/video/80131162.mp4	cnvsrc-multi/dev/audio/80131162.wav	125	78800
80153132	cnvsrc-multi/dev/video/80153132.mp4	cnvsrc-multi/dev/audio/80153132.wav	77	48096
80181204	cnvsrc-multi/dev/video/80181204.mp4	cnvsrc-multi/dev/audio/80181204.wav	56	34400
v0200202	cnvsrc-multi/dev/video/v0200202.mp4	cnvsrc-multi/dev/audio/v0200202.wav	216	138240
80101247	cnvsrc-multi/dev/video/80101247.mp4	cnvsrc-multi/dev/audio/80101247.wav	69	43264
80152192	cnvsrc-multi/dev/video/80152192.mp4	cnvsrc-multi/dev/audio/80152192.wav	91	56736
80230027	cnvsrc-multi/dev/video/80230027.mp4	cnvsrc-multi/dev/audio/80230027.wav	70	43344
80240033	cnvsrc-multi/dev/video/80240033.mp4	cnvsrc-multi/dev/audio/80240033.wav	80	49728
80151162	cnvsrc-multi/dev/video/80151162.mp4	cnvsrc-multi/dev/audio/80151162.wav	92	57248
80112134	cnvsrc-multi/dev/video/80112134.mp4	cnvsrc-multi/dev/audio/80112134.wav	57	34880
v0080182	cnvsrc-multi/dev/video/v0080182.mp4	cnvsrc-multi/dev/audio/v0080182.wav	709	453760
80220224	cnvsrc-multi/dev/video/80220224.mp4	cnvsrc-multi/dev/audio/80220224.wav	104	64800
v0200076	cnvsrc-multi/dev/video/v0200076.mp4	cnvsrc-multi/dev/audio/v0200076.wav	401	256640
80220009	cnvsrc-multi/dev/video/80220009.mp4	cnvsrc-multi/dev/audio/80220009.wav	73	45120
80013111	cnvsrc-multi/dev/video/80013111.mp4	cnvsrc-multi/dev/audio/80013111.wav	66	41056
v0170092	cnvsrc-multi/dev/video/v0170092.mp4	cnvsrc-multi/dev/audio/v0170092.wav	391	250239
80232197	cnvsrc-multi/dev/video/80232197.mp4	cnvsrc-multi/dev/audio/80232197.wav	73	45568
80010106	cnvsrc-multi/dev/video/80010106.mp4	cnvsrc-multi/dev/audio/80010106.wav	74	46192
v0080089	cnvsrc-multi/dev/video/v0080089.mp4	cnvsrc-multi/dev/audio/v0080089.wav	430	275200
v0050061	cnvsrc-multi/dev/video/v0050061.mp4	cnvsrc-multi/dev/audio/v0050061.wav	213	136320
80181245	cnvsrc-multi/dev/video/80181245.mp4	cnvsrc-multi/dev/audio/80181245.wav	61	37824
80100090	cnvsrc-multi/dev/video/80100090.mp4	cnvsrc-multi/dev/audio/80100090.wav	114	71456
80110148	cnvsrc-multi/dev/video/80110148.mp4	cnvsrc-multi/dev/audio/80110148.wav	70	43680
80162206	cnvsrc-multi/dev/video/80162206.mp4	cnvsrc-multi/dev/audio/80162206.wav	91	56736
80191018	cnvsrc-multi/dev/video/80191018.mp4	cnvsrc-multi/dev/audio/80191018.wav	62	38272
v0080017	cnvsrc-multi/dev/video/v0080017.mp4	cnvsrc-multi/dev/audio/v0080017.wav	377	241280
80011131	cnvsrc-multi/dev/video/80011131.mp4	cnvsrc-multi/dev/audio/80011131.wav	58	35712
80052208	cnvsrc-multi/dev/video/80052208.mp4	cnvsrc-multi/dev/audio/80052208.wav	65	40320
80163179	cnvsrc-multi/dev/video/80163179.mp4	cnvsrc-multi/dev/audio/80163179.wav	69	42960
80052232	cnvsrc-multi/dev/video/80052232.mp4	cnvsrc-multi/dev/audio/80052232.wav	78	48160
80201087	cnvsrc-multi/dev/video/80201087.mp4	cnvsrc-multi/dev/audio/80201087.wav	128	80464
80103066	cnvsrc-multi/dev/video/80103066.mp4	cnvsrc-multi/dev/audio/80103066.wav	70	43696
v0190040	cnvsrc-multi/dev/video/v0190040.mp4	cnvsrc-multi/dev/audio/v0190040.wav	38	24320
80141001	cnvsrc-multi/dev/video/80141001.mp4	cnvsrc-multi/dev/audio/80141001.wav	73	44976
80101202	cnvsrc-multi/dev/video/80101202.mp4	cnvsrc-multi/dev/audio/80101202.wav	108	67424
80222126	cnvsrc-multi/dev/video/80222126.mp4	cnvsrc-multi/dev/audio/80222126.wav	106	66624
80122223	cnvsrc-multi/dev/video/80122223.mp4	cnvsrc-multi/dev/audio/80122223.wav	69	43008
80211033	cnvsrc-multi/dev/video/80211033.mp4	cnvsrc-multi/dev/audio/80211033.wav	71	43984
v0120002	cnvsrc-multi/dev/video/v0120002.mp4	cnvsrc-multi/dev/audio/v0120002.wav	53	33920
80143203	cnvsrc-multi/dev/video/80143203.mp4	cnvsrc-multi/dev/audio/80143203.wav	84	52000
80150053	cnvsrc-multi/dev/video/80150053.mp4	cnvsrc-multi/dev/audio/80150053.wav	72	44432
80061004	cnvsrc-multi/dev/video/80061004.mp4	cnvsrc-multi/dev/audio/80061004.wav	76	47408
v0080179	cnvsrc-multi/dev/video/v0080179.mp4	cnvsrc-multi/dev/audio/v0080179.wav	335	214400
80092093	cnvsrc-multi/dev/video/80092093.mp4	cnvsrc-multi/dev/audio/80092093.wav	77	47680
80081034	cnvsrc-multi/dev/video/80081034.mp4	cnvsrc-multi/dev/audio/80081034.wav	86	53776
80143039	cnvsrc-multi/dev/video/80143039.mp4	cnvsrc-multi/dev/audio/80143039.wav	135	84576
80060202	cnvsrc-multi/dev/video/80060202.mp4	cnvsrc-multi/dev/audio/80060202.wav	84	52224
80080055	cnvsrc-multi/dev/video/80080055.mp4	cnvsrc-multi/dev/audio/80080055.wav	67	41296
v0050125	cnvsrc-multi/dev/video/v0050125.mp4	cnvsrc-multi/dev/audio/v0050125.wav	73	46720
80082238	cnvsrc-multi/dev/video/80082238.mp4	cnvsrc-multi/dev/audio/80082238.wav	74	45552
v0070083	cnvsrc-multi/dev/video/v0070083.mp4	cnvsrc-multi/dev/audio/v0070083.wav	193	123520
v0100013	cnvsrc-multi/dev/video/v0100013.mp4	cnvsrc-multi/dev/audio/v0100013.wav	416	266240
80061124	cnvsrc-multi/dev/video/80061124.mp4	cnvsrc-multi/dev/audio/80061124.wav	92	57376
80162102	cnvsrc-multi/dev/video/80162102.mp4	cnvsrc-multi/dev/audio/80162102.wav	67	41248
80220083	cnvsrc-multi/dev/video/80220083.mp4	cnvsrc-multi/dev/audio/80220083.wav	79	48752
v0100010	cnvsrc-multi/dev/video/v0100010.mp4	cnvsrc-multi/dev/audio/v0100010.wav	170	108800
80012217	cnvsrc-multi/dev/video/80012217.mp4	cnvsrc-multi/dev/audio/80012217.wav	56	34704
80171193	cnvsrc-multi/dev/video/80171193.mp4	cnvsrc-multi/dev/audio/80171193.wav	78	48288
80093151	cnvsrc-multi/dev/video/80093151.mp4	cnvsrc-multi/dev/audio/80093151.wav	103	64624
80132062	cnvsrc-multi/dev/video/80132062.mp4	cnvsrc-multi/dev/audio/80132062.wav	107	67360
80192098	cnvsrc-multi/dev/video/80192098.mp4	cnvsrc-multi/dev/audio/80192098.wav	56	34640
v0170122	cnvsrc-multi/dev/video/v0170122.mp4	cnvsrc-multi/dev/audio/v0170122.wav	422	270079
80222036	cnvsrc-multi/dev/video/80222036.mp4	cnvsrc-multi/dev/audio/80222036.wav	90	56000
v0180163	cnvsrc-multi/dev/video/v0180163.mp4	cnvsrc-multi/dev/audio/v0180163.wav	300	192000
v0010245	cnvsrc-multi/dev/video/v0010245.mp4	cnvsrc-multi/dev/audio/v0010245.wav	120	76800
80040070	cnvsrc-multi/dev/video/80040070.mp4	cnvsrc-multi/dev/audio/80040070.wav	81	50656
80110107	cnvsrc-multi/dev/video/80110107.mp4	cnvsrc-multi/dev/audio/80110107.wav	97	60544
80153120	cnvsrc-multi/dev/video/80153120.mp4	cnvsrc-multi/dev/audio/80153120.wav	59	36736
80033133	cnvsrc-multi/dev/video/80033133.mp4	cnvsrc-multi/dev/audio/80033133.wav	83	51552
v0190021	cnvsrc-multi/dev/video/v0190021.mp4	cnvsrc-multi/dev/audio/v0190021.wav	310	198400
80093196	cnvsrc-multi/dev/video/80093196.mp4	cnvsrc-multi/dev/audio/80093196.wav	96	60320
v0190172	cnvsrc-multi/dev/video/v0190172.mp4	cnvsrc-multi/dev/audio/v0190172.wav	56	35840
80233188	cnvsrc-multi/dev/video/80233188.mp4	cnvsrc-multi/dev/audio/80233188.wav	81	50304
v0160034	cnvsrc-multi/dev/video/v0160034.mp4	cnvsrc-multi/dev/audio/v0160034.wav	511	327040
v0190048	cnvsrc-multi/dev/video/v0190048.mp4	cnvsrc-multi/dev/audio/v0190048.wav	304	194560
80230167	cnvsrc-multi/dev/video/80230167.mp4	cnvsrc-multi/dev/audio/80230167.wav	83	52144
80223042	cnvsrc-multi/dev/video/80223042.mp4	cnvsrc-multi/dev/audio/80223042.wav	74	45568
80200223	cnvsrc-multi/dev/video/80200223.mp4	cnvsrc-multi/dev/audio/80200223.wav	82	50848
v0110009	cnvsrc-multi/dev/video/v0110009.mp4	cnvsrc-multi/dev/audio/v0110009.wav	530	339200
80102204	cnvsrc-multi/dev/video/80102204.mp4	cnvsrc-multi/dev/audio/80102204.wav	86	54016
80103156	cnvsrc-multi/dev/video/80103156.mp4	cnvsrc-multi/dev/audio/80103156.wav	72	44704
v0130017	cnvsrc-multi/dev/video/v0130017.mp4	cnvsrc-multi/dev/audio/v0130017.wav	155	99200
v0020080	cnvsrc-multi/dev/video/v0020080.mp4	cnvsrc-multi/dev/audio/v0020080.wav	396	253440
80121134	cnvsrc-multi/dev/video/80121134.mp4	cnvsrc-multi/dev/audio/80121134.wav	60	37008
v0010077	cnvsrc-multi/dev/video/v0010077.mp4	cnvsrc-multi/dev/audio/v0010077.wav	118	75520
80231042	cnvsrc-multi/dev/video/80231042.mp4	cnvsrc-multi/dev/audio/80231042.wav	73	45456
v0150040	cnvsrc-multi/dev/video/v0150040.mp4	cnvsrc-multi/dev/audio/v0150040.wav	210	134400
80043092	cnvsrc-multi/dev/video/80043092.mp4	cnvsrc-multi/dev/audio/80043092.wav	90	56640
80013233	cnvsrc-multi/dev/video/80013233.mp4	cnvsrc-multi/dev/audio/80013233.wav	77	47856
v0080120	cnvsrc-multi/dev/video/v0080120.mp4	cnvsrc-multi/dev/audio/v0080120.wav	715	457600
80151033	cnvsrc-multi/dev/video/80151033.mp4	cnvsrc-multi/dev/audio/80151033.wav	67	41456
80040133	cnvsrc-multi/dev/video/80040133.mp4	cnvsrc-multi/dev/audio/80040133.wav	69	42560
80200056	cnvsrc-multi/dev/video/80200056.mp4	cnvsrc-multi/dev/audio/80200056.wav	90	55936
80032113	cnvsrc-multi/dev/video/80032113.mp4	cnvsrc-multi/dev/audio/80032113.wav	74	46480
80011074	cnvsrc-multi/dev/video/80011074.mp4	cnvsrc-multi/dev/audio/80011074.wav	70	43344
v0160048	cnvsrc-multi/dev/video/v0160048.mp4	cnvsrc-multi/dev/audio/v0160048.wav	665	425600
80033037	cnvsrc-multi/dev/video/80033037.mp4	cnvsrc-multi/dev/audio/80033037.wav	65	40528
80231059	cnvsrc-multi/dev/video/80231059.mp4	cnvsrc-multi/dev/audio/80231059.wav	61	37776
80073168	cnvsrc-multi/dev/video/80073168.mp4	cnvsrc-multi/dev/audio/80073168.wav	68	41968
v0060052	cnvsrc-multi/dev/video/v0060052.mp4	cnvsrc-multi/dev/audio/v0060052.wav	381	243840
80083231	cnvsrc-multi/dev/video/80083231.mp4	cnvsrc-multi/dev/audio/80083231.wav	78	48320
80071140	cnvsrc-multi/dev/video/80071140.mp4	cnvsrc-multi/dev/audio/80071140.wav	71	44288
80071047	cnvsrc-multi/dev/video/80071047.mp4	cnvsrc-multi/dev/audio/80071047.wav	99	61824
80081111	cnvsrc-multi/dev/video/80081111.mp4	cnvsrc-multi/dev/audio/80081111.wav	76	47360
80172097	cnvsrc-multi/dev/video/80172097.mp4	cnvsrc-multi/dev/audio/80172097.wav	71	44160
80050110	cnvsrc-multi/dev/video/80050110.mp4	cnvsrc-multi/dev/audio/80050110.wav	56	34400
v0120086	cnvsrc-multi/dev/video/v0120086.mp4	cnvsrc-multi/dev/audio/v0120086.wav	233	149120
v0150198	cnvsrc-multi/dev/video/v0150198.mp4	cnvsrc-multi/dev/audio/v0150198.wav	50	32000
v0130047	cnvsrc-multi/dev/video/v0130047.mp4	cnvsrc-multi/dev/audio/v0130047.wav	206	131840
80200038	cnvsrc-multi/dev/video/80200038.mp4	cnvsrc-multi/dev/audio/80200038.wav	104	65200
80120047	cnvsrc-multi/dev/video/80120047.mp4	cnvsrc-multi/dev/audio/80120047.wav	64	39520
80070013	cnvsrc-multi/dev/video/80070013.mp4	cnvsrc-multi/dev/audio/80070013.wav	69	43088
80142101	cnvsrc-multi/dev/video/80142101.mp4	cnvsrc-multi/dev/audio/80142101.wav	64	39056
v0040060	cnvsrc-multi/dev/video/v0040060.mp4	cnvsrc-multi/dev/audio/v0040060.wav	398	254720
v0010238	cnvsrc-multi/dev/video/v0010238.mp4	cnvsrc-multi/dev/audio/v0010238.wav	92	58880
v0140151	cnvsrc-multi/dev/video/v0140151.mp4	cnvsrc-multi/dev/audio/v0140151.wav	405	259200
80132201	cnvsrc-multi/dev/video/80132201.mp4	cnvsrc-multi/dev/audio/80132201.wav	94	58736
80081078	cnvsrc-multi/dev/video/80081078.mp4	cnvsrc-multi/dev/audio/80081078.wav	84	52320
80043003	cnvsrc-multi/dev/video/80043003.mp4	cnvsrc-multi/dev/audio/80043003.wav	63	38720
v0140021	cnvsrc-multi/dev/video/v0140021.mp4	cnvsrc-multi/dev/audio/v0140021.wav	384	245760
80193200	cnvsrc-multi/dev/video/80193200.mp4	cnvsrc-multi/dev/audio/80193200.wav	58	35584
80153235	cnvsrc-multi/dev/video/80153235.mp4	cnvsrc-multi/dev/audio/80153235.wav	75	46608
80073113	cnvsrc-multi/dev/video/80073113.mp4	cnvsrc-multi/dev/audio/80073113.wav	66	41120
v0070147	cnvsrc-multi/dev/video/v0070147.mp4	cnvsrc-multi/dev/audio/v0070147.wav	97	62080
80152076	cnvsrc-multi/dev/video/80152076.mp4	cnvsrc-multi/dev/audio/80152076.wav	149	93680
80241069	cnvsrc-multi/dev/video/80241069.mp4	cnvsrc-multi/dev/audio/80241069.wav	156	98224
v0180065	cnvsrc-multi/dev/video/v0180065.mp4	cnvsrc-multi/dev/audio/v0180065.wav	237	151680
80170218	cnvsrc-multi/dev/video/80170218.mp4	cnvsrc-multi/dev/audio/80170218.wav	114	71552
v0070009	cnvsrc-multi/dev/video/v0070009.mp4	cnvsrc-multi/dev/audio/v0070009.wav	92	58880
80243082	cnvsrc-multi/dev/video/80243082.mp4	cnvsrc-multi/dev/audio/80243082.wav	72	44544
v0070029	cnvsrc-multi/dev/video/v0070029.mp4	cnvsrc-multi/dev/audio/v0070029.wav	103	65920
80013031	cnvsrc-multi/dev/video/80013031.mp4	cnvsrc-multi/dev/audio/80013031.wav	81	50368
80083045	cnvsrc-multi/dev/video/80083045.mp4	cnvsrc-multi/dev/audio/80083045.wav	84	52736
v0180101	cnvsrc-multi/dev/video/v0180101.mp4	cnvsrc-multi/dev/audio/v0180101.wav	74	47360
80231150	cnvsrc-multi/dev/video/80231150.mp4	cnvsrc-multi/dev/audio/80231150.wav	75	46736
80202084	cnvsrc-multi/dev/video/80202084.mp4	cnvsrc-multi/dev/audio/80202084.wav	106	66672
80163081	cnvsrc-multi/dev/video/80163081.mp4	cnvsrc-multi/dev/audio/80163081.wav	82	51136
80111063	cnvsrc-multi/dev/video/80111063.mp4	cnvsrc-multi/dev/audio/80111063.wav	62	38480
80103053	cnvsrc-multi/dev/video/80103053.mp4	cnvsrc-multi/dev/audio/80103053.wav	79	49408
80220185	cnvsrc-multi/dev/video/80220185.mp4	cnvsrc-multi/dev/audio/80220185.wav	62	38384
80242047	cnvsrc-multi/dev/video/80242047.mp4	cnvsrc-multi/dev/audio/80242047.wav	107	67152
v0010019	cnvsrc-multi/dev/video/v0010019.mp4	cnvsrc-multi/dev/audio/v0010019.wav	120	76800
80183212	cnvsrc-multi/dev/video/80183212.mp4	cnvsrc-multi/dev/audio/80183212.wav	56	34256
80223205	cnvsrc-multi/dev/video/80223205.mp4	cnvsrc-multi/dev/audio/80223205.wav	65	40160
80061202	cnvsrc-multi/dev/video/80061202.mp4	cnvsrc-multi/dev/audio/80061202.wav	69	42720
v0180083	cnvsrc-multi/dev/video/v0180083.mp4	cnvsrc-multi/dev/audio/v0180083.wav	79	50560
80160192	cnvsrc-multi/dev/video/80160192.mp4	cnvsrc-multi/dev/audio/80160192.wav	96	60160
v0200171	cnvsrc-multi/dev/video/v0200171.mp4	cnvsrc-multi/dev/audio/v0200171.wav	178	113920
80160040	cnvsrc-multi/dev/video/80160040.mp4	cnvsrc-multi/dev/audio/80160040.wav	56	34672
v0020069	cnvsrc-multi/dev/video/v0020069.mp4	cnvsrc-multi/dev/audio/v0020069.wav	442	282880
80203074	cnvsrc-multi/dev/video/80203074.mp4	cnvsrc-multi/dev/audio/80203074.wav	91	56912
80090209	cnvsrc-multi/dev/video/80090209.mp4	cnvsrc-multi/dev/audio/80090209.wav	81	50560
80220014	cnvsrc-multi/dev/video/80220014.mp4	cnvsrc-multi/dev/audio/80220014.wav	70	43328
v0010093	cnvsrc-multi/dev/video/v0010093.mp4	cnvsrc-multi/dev/audio/v0010093.wav	127	81280
v0030024	cnvsrc-multi/dev/video/v0030024.mp4	cnvsrc-multi/dev/audio/v0030024.wav	391	250240
v0180110	cnvsrc-multi/dev/video/v0180110.mp4	cnvsrc-multi/dev/audio/v0180110.wav	375	240000
v0060080	cnvsrc-multi/dev/video/v0060080.mp4	cnvsrc-multi/dev/audio/v0060080.wav	174	111360
80091106	cnvsrc-multi/dev/video/80091106.mp4	cnvsrc-multi/dev/audio/80091106.wav	56	34432
80080202	cnvsrc-multi/dev/video/80080202.mp4	cnvsrc-multi/dev/audio/80080202.wav	105	66096
80191012	cnvsrc-multi/dev/video/80191012.mp4	cnvsrc-multi/dev/audio/80191012.wav	61	37760
80042153	cnvsrc-multi/dev/video/80042153.mp4	cnvsrc-multi/dev/audio/80042153.wav	64	39840
80162088	cnvsrc-multi/dev/video/80162088.mp4	cnvsrc-multi/dev/audio/80162088.wav	77	48016
80172040	cnvsrc-multi/dev/video/80172040.mp4	cnvsrc-multi/dev/audio/80172040.wav	74	46096
80062238	cnvsrc-multi/dev/video/80062238.mp4	cnvsrc-multi/dev/audio/80062238.wav	92	57600
80230055	cnvsrc-multi/dev/video/80230055.mp4	cnvsrc-multi/dev/audio/80230055.wav	79	49472
80212185	cnvsrc-multi/dev/video/80212185.mp4	cnvsrc-multi/dev/audio/80212185.wav	92	57632
80242008	cnvsrc-multi/dev/video/80242008.mp4	cnvsrc-multi/dev/audio/80242008.wav	128	80224
80062068	cnvsrc-multi/dev/video/80062068.mp4	cnvsrc-multi/dev/audio/80062068.wav	161	101424
80083239	cnvsrc-multi/dev/video/80083239.mp4	cnvsrc-multi/dev/audio/80083239.wav	80	50208
80071134	cnvsrc-multi/dev/video/80071134.mp4	cnvsrc-multi/dev/audio/80071134.wav	67	41360
80053038	cnvsrc-multi/dev/video/80053038.mp4	cnvsrc-multi/dev/audio/80053038.wav	84	52304
80213155	cnvsrc-multi/dev/video/80213155.mp4	cnvsrc-multi/dev/audio/80213155.wav	74	46320
80071198	cnvsrc-multi/dev/video/80071198.mp4	cnvsrc-multi/dev/audio/80071198.wav	84	52432
80122199	cnvsrc-multi/dev/video/80122199.mp4	cnvsrc-multi/dev/audio/80122199.wav	79	49120
80200089	cnvsrc-multi/dev/video/80200089.mp4	cnvsrc-multi/dev/audio/80200089.wav	112	70080
v0170069	cnvsrc-multi/dev/video/v0170069.mp4	cnvsrc-multi/dev/audio/v0170069.wav	65	41599
80183032	cnvsrc-multi/dev/video/80183032.mp4	cnvsrc-multi/dev/audio/80183032.wav	74	45840
v0150122	cnvsrc-multi/dev/video/v0150122.mp4	cnvsrc-multi/dev/audio/v0150122.wav	135	86400
80160072	cnvsrc-multi/dev/video/80160072.mp4	cnvsrc-multi/dev/audio/80160072.wav	64	39952
v0130073	cnvsrc-multi/dev/video/v0130073.mp4	cnvsrc-multi/dev/audio/v0130073.wav	498	318720
80190032	cnvsrc-multi/dev/video/80190032.mp4	cnvsrc-multi/dev/audio/80190032.wav	103	64624
80201250	cnvsrc-multi/dev/video/80201250.mp4	cnvsrc-multi/dev/audio/80201250.wav	116	73184
80040158	cnvsrc-multi/dev/video/80040158.mp4	cnvsrc-multi/dev/audio/80040158.wav	64	39200
80130060	cnvsrc-multi/dev/video/80130060.mp4	cnvsrc-multi/dev/audio/80130060.wav	89	55408
80123175	cnvsrc-multi/dev/video/80123175.mp4	cnvsrc-multi/dev/audio/80123175.wav	84	52144
80051107	cnvsrc-multi/dev/video/80051107.mp4	cnvsrc-multi/dev/audio/80051107.wav	66	40976
80123243	cnvsrc-multi/dev/video/80123243.mp4	cnvsrc-multi/dev/audio/80123243.wav	76	47264
v0200188	cnvsrc-multi/dev/video/v0200188.mp4	cnvsrc-multi/dev/audio/v0200188.wav	409	261760
